variant,date,contract,side,qty,center_close,exec_price,fee,slippage_cash,reason
P100-R,2024-05-06,MO2406-P-3800,sell,6,1.8,1.6,108.0,120.00000000000001,target_reduce_or_cap
P100-R,2024-05-07,MO2406-P-3800,buy,9,1.8,2.0,162.0,180.0,target_increase
P100-R,2024-05-08,MO2406-P-3800,buy,5,1.6,1.8,90.0,100.0,target_increase
P100-R,2024-05-09,MO2406-P-3800,sell,3,1.4,1.2,54.0,60.00000000000001,target_reduce_or_cap
P100-R,2024-05-10,MO2406-P-3800,buy,4,1.4,1.5999999999999999,72.0,80.0,target_increase
P100-R,2024-05-13,MO2406-P-3800,sell,13,1.2,1.0,234.0,260.0,target_reduce_or_cap
P100-R,2024-05-14,MO2406-P-3800,buy,5,1.0,1.2,90.0,100.0,target_increase
P100-R,2024-05-15,MO2406-P-3800,sell,9,1.0,0.8,162.0,180.0,target_reduce_or_cap
P100-R,2024-05-16,MO2406-P-3800,buy,6,1.0,1.2,108.0,120.00000000000001,target_increase
P100-R,2024-05-17,MO2406-P-3800,buy,3,1.0,1.2,54.0,60.00000000000001,target_increase
P100-R,2024-05-20,MO2406-P-3800,buy,7,0.8,1.0,126.0,140.0,target_increase
P100-R,2024-05-21,MO2406-P-3800,buy,6,0.8,1.0,108.0,120.00000000000001,target_increase
P100-R,2024-05-22,MO2406-P-3800,buy,11,0.8,1.0,198.0,220.00000000000003,target_increase
P100-R,2024-05-23,MO2406-P-3800,sell,91,0.8,0.6000000000000001,1638.0,1820.0,contract_switch
P100-R,2024-05-23,MO2407-P-4650,buy,34,22.2,23.31,612.0,3774.0,new_contract
P100-R,2024-05-24,MO2407-P-4650,sell,5,26.8,25.46,90.0,670.0,target_reduce_or_cap
P100-R,2024-05-27,MO2407-P-4650,sell,6,18.8,17.86,108.0,564.0,target_reduce_or_cap
P100-R,2024-05-28,MO2407-P-4650,buy,4,25.0,26.25,72.0,500.0,target_increase
P100-R,2024-05-29,MO2407-P-4650,buy,3,23.6,24.78,54.0,354.00000000000006,target_increase
P100-R,2024-05-30,MO2407-P-4650,sell,7,20.8,19.76,126.0,728.0,target_reduce_or_cap
P100-R,2024-05-31,MO2407-P-4650,buy,7,14.2,14.91,126.0,497.0,target_increase
P100-R,2024-06-03,MO2407-P-4650,sell,5,24.0,22.8,90.0,600.0000000000001,target_reduce_or_cap
P100-R,2024-06-04,MO2407-P-4650,sell,1,17.2,16.34,18.0,86.0,target_reduce_or_cap
P100-R,2024-06-05,MO2407-P-4650,buy,5,22.6,23.73,90.0,565.0,target_increase
P100-R,2024-06-06,MO2407-P-4650,buy,1,41.6,43.68,18.0,208.0,target_increase
P100-R,2024-06-07,MO2407-P-4650,sell,5,35.4,33.629999999999995,90.0,885.0,target_reduce_or_cap
P100-R,2024-06-11,MO2407-P-4650,sell,25,25.8,24.51,450.0,3225.0,contract_switch
P100-R,2024-06-11,MO2407-P-4600,buy,21,20.0,21.0,378.0,2100.0,new_contract
P100-R,2024-06-12,MO2407-P-4600,buy,7,19.0,19.95,126.0,665.0,target_increase
P100-R,2024-06-13,MO2407-P-4600,buy,2,17.2,18.06,36.0,172.0,target_increase
P100-R,2024-06-14,MO2407-P-4600,sell,4,11.0,10.45,72.0,220.00000000000003,target_reduce_or_cap
P100-R,2024-06-17,MO2407-P-4600,buy,2,9.6,10.08,36.0,96.0,target_increase
P100-R,2024-06-18,MO2407-P-4600,buy,1,6.0,6.3,18.0,30.000000000000004,target_increase
P100-R,2024-06-19,MO2407-P-4600,buy,10,8.4,8.82,180.0,420.0,target_increase
P100-R,2024-06-20,MO2407-P-4600,sell,39,17.2,16.34,702.0,3354.0,contract_switch
P100-R,2024-06-20,MO2408-P-4600,buy,21,49.2,51.660000000000004,378.0,5166.000000000001,new_contract
P100-R,2024-06-21,MO2408-P-4600,sell,3,46.4,44.08,54.0,695.9999999999999,target_reduce_or_cap
P100-R,2024-06-24,MO2408-P-4600,sell,18,97.0,92.15,324.0,8730.000000000002,contract_switch
P100-R,2024-06-24,MO2408-P-4550,buy,19,79.6,83.58,342.0,7562.0,new_contract
P100-R,2024-06-25,MO2408-P-4550,sell,19,92.8,88.16,342.0,8816.0,contract_switch
P100-R,2024-06-25,MO2408-P-4500,buy,19,79.2,83.16,342.0,7524.000000000001,new_contract
P100-R,2024-06-26,MO2408-P-4500,sell,19,39.8,37.809999999999995,342.0,3781.0,contract_switch
P100-R,2024-06-26,MO2408-P-4350,buy,23,22.0,23.1,414.0,2530.0,new_contract
P100-R,2024-06-27,MO2408-P-4350,buy,3,37.4,39.269999999999996,54.0,561.0,target_increase
P100-R,2024-07-01,MO2408-P-4350,sell,2,26.4,25.08,36.0,264.0,target_reduce_or_cap
P100-R,2024-07-02,MO2408-P-4350,buy,1,26.0,27.3,18.0,130.0,target_increase
P100-R,2024-07-03,MO2408-P-4350,buy,1,25.0,26.25,18.0,125.0,target_increase
P100-R,2024-07-05,MO2408-P-4350,sell,2,31.4,29.83,36.0,314.0,target_reduce_or_cap
P100-R,2024-07-08,MO2408-P-4350,sell,24,53.0,50.35,432.0,6360.000000000001,contract_switch
P100-R,2024-07-08,MO2408-P-4250,buy,29,33.0,34.65,522.0,4785.0,new_contract
P100-R,2024-07-09,MO2408-P-4250,sell,6,23.0,21.85,108.0,690.0,target_reduce_or_cap
P100-R,2024-07-10,MO2408-P-4250,sell,23,23.8,22.61,414.0,2737.0000000000005,contract_switch
P100-R,2024-07-10,MO2408-P-4200,buy,28,18.0,18.9,504.0,2520.0,new_contract
P100-R,2024-07-11,MO2408-P-4200,sell,1,9.6,9.12,18.0,48.0,target_reduce_or_cap
P100-R,2024-07-12,MO2408-P-4200,buy,7,9.8,10.290000000000001,126.0,343.0,target_increase
P100-R,2024-07-15,MO2408-P-4200,sell,1,9.6,9.12,18.0,48.0,target_reduce_or_cap
P100-R,2024-07-16,MO2408-P-4200,sell,3,6.6,6.27,54.0,99.0,target_reduce_or_cap
P100-R,2024-07-17,MO2408-P-4200,buy,2,8.6,9.03,36.0,86.0,target_increase
P100-R,2024-07-18,MO2408-P-4200,sell,1,9.6,9.12,18.0,48.0,target_reduce_or_cap
P100-R,2024-07-19,MO2408-P-4200,buy,2,6.6,6.93,36.0,66.0,target_increase
P100-R,2024-07-22,MO2408-P-4200,buy,3,4.2,4.41,54.0,63.000000000000014,target_increase
P100-R,2024-07-23,MO2408-P-4200,sell,36,12.6,11.969999999999999,648.0,2268.0,contract_switch
P100-R,2024-07-23,MO2409-P-3800,buy,34,9.2,9.66,612.0,1563.9999999999998,new_contract
P100-R,2024-07-24,MO2409-P-3800,sell,3,11.2,10.639999999999999,54.0,167.99999999999997,target_reduce_or_cap
P100-R,2024-07-25,MO2409-P-3800,sell,2,11.2,10.639999999999999,36.0,111.99999999999999,target_reduce_or_cap
P100-R,2024-07-29,MO2409-P-3800,buy,6,6.6,6.93,108.0,198.0,target_increase
P100-R,2024-07-30,MO2409-P-3800,sell,2,6.2,5.890000000000001,36.0,62.000000000000014,target_reduce_or_cap
P100-R,2024-07-31,MO2409-P-3800,buy,3,2.8,3.0,54.0,60.00000000000001,target_increase
P100-R,2024-08-01,MO2409-P-3800,buy,10,2.6,2.8000000000000003,180.0,200.0,target_increase
P100-R,2024-08-02,MO2409-P-3800,sell,2,3.2,3.0,36.0,40.0,target_reduce_or_cap
P100-R,2024-08-05,MO2409-P-3800,buy,1,8.2,8.61,18.0,41.0,target_increase
P100-R,2024-08-06,MO2409-P-3800,sell,10,6.2,5.890000000000001,180.0,310.00000000000006,target_reduce_or_cap
P100-R,2024-08-07,MO2409-P-3800,buy,5,4.4,4.62,90.0,110.00000000000001,target_increase
P100-R,2024-08-08,MO2409-P-3800,sell,1,4.0,3.8,18.0,20.0,target_reduce_or_cap
P100-R,2024-08-09,MO2409-P-3800,buy,3,4.6,4.83,54.0,69.0,target_increase
P100-R,2024-08-13,MO2409-P-3800,buy,6,3.4,3.6,108.0,120.00000000000001,target_increase
P100-R,2024-08-14,MO2409-P-3800,sell,3,3.0,2.8,54.0,60.00000000000001,target_reduce_or_cap
P100-R,2024-08-15,MO2409-P-3800,sell,1,2.6,2.4,18.0,20.0,target_reduce_or_cap
P100-R,2024-08-16,MO2409-P-3800,buy,2,2.4,2.6,36.0,40.0,target_increase
P100-R,2024-08-19,MO2409-P-3800,buy,4,2.0,2.2,72.0,80.0,target_increase
P100-R,2024-08-20,MO2409-P-3800,buy,8,3.0,3.2,144.0,160.0,target_increase
P100-R,2024-08-21,MO2409-P-3800,sell,13,2.8,2.5999999999999996,234.0,260.0,target_reduce_or_cap
P100-R,2024-08-22,MO2409-P-3800,sell,45,3.2,3.0,810.0,900.0,contract_switch
P100-R,2024-08-22,MO2410-P-4100,buy,24,35.0,36.75,432.0,4200.0,new_contract
P100-R,2024-08-23,MO2410-P-4100,sell,24,30.4,28.88,432.0,3648.0000000000005,contract_switch
P100-R,2024-08-23,MO2410-P-4050,buy,23,21.8,22.89,414.0,2507.0,new_contract
P100-R,2024-08-26,MO2410-P-4050,sell,23,20.0,19.0,414.0,2300.0,contract_switch
P100-R,2024-08-26,MO2410-P-4000,buy,26,15.0,15.75,468.0,1950.0,new_contract
P100-R,2024-08-27,MO2410-P-4000,buy,2,19.4,20.369999999999997,36.0,194.0,target_increase
P100-R,2024-08-28,MO2410-P-4000,sell,1,17.2,16.34,18.0,86.0,target_reduce_or_cap
P100-R,2024-08-29,MO2410-P-4000,buy,1,12.0,12.6,18.0,60.00000000000001,target_increase
P100-R,2024-09-02,MO2410-P-4000,buy,4,11.0,11.55,72.0,220.00000000000003,target_increase
P100-R,2024-09-03,MO2410-P-4000,sell,5,8.2,7.789999999999999,90.0,204.99999999999997,target_reduce_or_cap
P100-R,2024-09-04,MO2410-P-4000,buy,6,9.0,9.45,108.0,270.0,target_increase
P100-R,2024-09-05,MO2410-P-4000,sell,2,7.2,6.84,36.0,72.00000000000001,target_reduce_or_cap
P100-R,2024-09-09,MO2410-P-4000,sell,1,12.0,11.4,18.0,60.00000000000001,target_reduce_or_cap
P100-R,2024-09-10,MO2410-P-4000,sell,5,12.4,11.780000000000001,90.0,310.00000000000006,target_reduce_or_cap
P100-R,2024-09-11,MO2410-P-4000,buy,2,11.4,11.97,36.0,114.00000000000001,target_increase
P100-R,2024-09-13,MO2410-P-4000,buy,6,10.0,10.5,108.0,300.0,target_increase
P100-R,2024-09-18,MO2410-P-4000,sell,1,10.0,9.5,18.0,50.0,target_reduce_or_cap
P100-R,2024-09-19,MO2410-P-4000,sell,32,5.2,4.94,576.0,832.0,contract_switch
P100-R,2024-09-19,MO2411-P-3950,buy,23,23.0,24.15,414.0,2645.0000000000005,new_contract
P100-R,2024-09-20,MO2411-P-3950,buy,1,20.4,21.419999999999998,18.0,102.0,target_increase
P100-R,2024-09-23,MO2411-P-3950,buy,3,17.6,18.48,54.0,264.00000000000006,target_increase
P100-R,2024-09-24,MO2411-P-3950,buy,1,7.8,8.19,18.0,39.0,target_increase
P100-R,2024-09-25,MO2411-P-3950,buy,6,3.6,3.8000000000000003,108.0,120.00000000000001,target_increase
P100-R,2024-09-27,MO2411-P-3950,buy,13,1.4,1.5999999999999999,234.0,260.0,target_increase
P100-R,2024-09-30,MO2411-P-3950,buy,13,2.8,3.0,234.0,260.0,target_increase
P100-R,2024-10-08,MO2411-P-3950,sell,23,6.2,5.890000000000001,414.0,713.0000000000001,target_reduce_or_cap
P100-R,2024-10-09,MO2411-P-3950,sell,14,5.6,5.319999999999999,252.0,391.99999999999994,target_reduce_or_cap
P100-R,2024-10-10,MO2411-P-3950,buy,8,2.2,2.4000000000000004,144.0,160.0,target_increase
P100-R,2024-10-11,MO2411-P-3950,sell,1,3.8,3.5999999999999996,18.0,20.0,target_reduce_or_cap
P100-R,2024-10-14,MO2411-P-3950,sell,1,1.8,1.6,18.0,20.0,target_reduce_or_cap
P100-R,2024-10-15,MO2411-P-3950,buy,11,2.2,2.4000000000000004,198.0,220.00000000000003,target_increase
P100-R,2024-10-16,MO2411-P-3950,buy,2,1.6,1.8,36.0,40.0,target_increase
P100-R,2024-10-17,MO2411-P-3950,buy,3,1.8,2.0,54.0,60.00000000000001,target_increase
P100-R,2024-10-18,MO2411-P-3950,sell,2,2.4,2.1999999999999997,36.0,40.0,target_reduce_or_cap
P100-R,2024-10-21,MO2411-P-3950,buy,7,1.8,2.0,126.0,140.0,target_increase
P100-R,2024-10-22,MO2411-P-3950,sell,50,1.2,1.0,900.0,1000.0,contract_switch
P100-R,2024-10-22,MO2412-P-3800,buy,31,2.8,3.0,558.0,620.0,new_contract
P100-R,2024-10-23,MO2412-P-3800,buy,3,2.4,2.6,54.0,60.00000000000001,target_increase
P100-R,2024-10-24,MO2412-P-3800,buy,1,2.2,2.4000000000000004,18.0,20.0,target_increase
P100-R,2024-10-28,MO2412-P-3800,buy,4,2.0,2.2,72.0,80.0,target_increase
P100-R,2024-10-30,MO2412-P-3800,buy,1,2.2,2.4000000000000004,18.0,20.0,target_increase
P100-R,2024-10-31,MO2412-P-3800,buy,2,2.0,2.2,36.0,40.0,target_increase
P100-R,2024-11-01,MO2412-P-3800,buy,1,1.8,2.0,18.0,20.0,target_increase
P100-R,2024-11-04,MO2412-P-3800,sell,4,1.8,1.6,72.0,80.0,target_reduce_or_cap
P100-R,2024-11-05,MO2412-P-3800,sell,2,2.0,1.8,36.0,40.0,target_reduce_or_cap
P100-R,2024-11-06,MO2412-P-3800,buy,4,2.6,2.8000000000000003,72.0,80.0,target_increase
P100-R,2024-11-07,MO2412-P-3800,buy,3,2.6,2.8000000000000003,54.0,60.00000000000001,target_increase
P100-R,2024-11-08,MO2412-P-3800,buy,7,3.0,3.2,126.0,140.0,target_increase
P100-R,2024-11-11,MO2412-P-3800,buy,3,2.4,2.6,54.0,60.00000000000001,target_increase
P100-R,2024-11-13,MO2412-P-3800,buy,5,2.0,2.2,90.0,100.0,target_increase
P100-R,2024-11-14,MO2412-P-3800,buy,1,1.6,1.8,18.0,20.0,target_increase
P100-R,2024-11-15,MO2412-P-3800,sell,1,1.4,1.2,18.0,20.0,target_reduce_or_cap
P100-R,2024-11-18,MO2412-P-3800,buy,6,1.2,1.4,108.0,120.00000000000001,target_increase
P100-R,2024-11-19,MO2412-P-3800,sell,14,1.0,0.8,252.0,280.0,target_reduce_or_cap
P100-R,2024-11-20,MO2412-P-3800,buy,9,1.0,1.2,162.0,180.0,target_increase
P100-R,2024-11-21,MO2412-P-3800,sell,60,0.6,0.39999999999999997,1080.0,1200.0,contract_switch
P100-R,2024-11-21,MO2501-P-5100,buy,21,30.8,32.34,378.0,3234.0000000000005,new_contract
P100-R,2024-11-25,MO2501-P-5100,sell,1,47.4,45.03,18.0,237.0,target_reduce_or_cap
P100-R,2024-11-26,MO2501-P-5100,sell,2,50.4,47.879999999999995,36.0,504.0,target_reduce_or_cap
P100-R,2024-11-28,MO2501-P-5100,buy,6,30.0,31.5,108.0,900.0,target_increase
P100-R,2024-11-29,MO2501-P-5100,sell,3,18.6,17.67,54.0,279.00000000000006,target_reduce_or_cap
P100-R,2024-12-02,MO2501-P-5100,buy,2,16.2,17.009999999999998,36.0,162.0,target_increase
P100-R,2024-12-03,MO2501-P-5100,buy,3,15.0,15.75,54.0,225.0,target_increase
P100-R,2024-12-05,MO2501-P-5100,sell,2,16.2,15.389999999999999,36.0,162.0,target_reduce_or_cap
P100-R,2024-12-06,MO2501-P-5100,buy,1,10.2,10.709999999999999,18.0,51.0,target_increase
P100-R,2024-12-09,MO2501-P-5100,buy,6,10.4,10.92,108.0,312.0,target_increase
P100-R,2024-12-10,MO2501-P-5100,sell,4,6.2,5.890000000000001,72.0,124.00000000000003,target_reduce_or_cap
P100-R,2024-12-12,MO2501-P-5100,buy,10,6.2,6.51,180.0,310.00000000000006,target_increase
P100-R,2024-12-13,MO2501-P-5100,sell,2,6.8,6.46,36.0,68.0,target_reduce_or_cap
P100-R,2024-12-16,MO2501-P-5100,sell,4,5.2,4.94,72.0,104.0,target_reduce_or_cap
P100-R,2024-12-17,MO2501-P-5100,buy,1,6.0,6.3,18.0,30.000000000000004,target_increase
P100-R,2024-12-18,MO2501-P-5100,buy,3,4.2,4.41,54.0,63.000000000000014,target_increase
P100-R,2024-12-19,MO2501-P-5100,sell,4,4.6,4.369999999999999,72.0,92.0,target_reduce_or_cap
P100-R,2024-12-20,MO2501-P-5100,buy,3,3.4,3.6,54.0,60.00000000000001,target_increase
P100-R,2024-12-24,MO2501-P-5100,sell,34,2.8,2.5999999999999996,612.0,680.0000000000001,contract_switch
P100-R,2024-12-24,MO2502-P-5300,buy,19,38.8,40.739999999999995,342.0,3686.0,new_contract
P100-R,2024-12-30,MO2502-P-5300,buy,1,25.8,27.09,18.0,129.0,target_increase
P100-R,2024-12-31,MO2502-P-5300,buy,3,44.2,46.410000000000004,54.0,663.0000000000001,target_increase
P100-R,2025-01-02,MO2502-P-5300,sell,7,82.8,78.66,126.0,2897.9999999999995,target_reduce_or_cap
P100-R,2025-01-03,MO2502-P-5300,sell,1,128.2,121.78999999999999,18.0,641.0,target_reduce_or_cap
P100-R,2025-01-06,MO2502-P-5300,sell,15,133.4,126.73,270.0,10005.000000000002,contract_switch
P100-R,2025-01-06,MO2502-P-5200,buy,16,103.2,108.36,288.0,8256.0,new_contract
P100-R,2025-01-07,MO2502-P-5200,sell,16,70.6,67.07,288.0,5648.0,contract_switch
P100-R,2025-01-07,MO2502-P-5000,buy,19,36.2,38.010000000000005,342.0,3439.000000000001,new_contract
P100-R,2025-01-08,MO2502-P-5000,buy,1,39.2,41.160000000000004,18.0,196.00000000000003,target_increase
P100-R,2025-01-09,MO2502-P-5000,sell,2,40.0,38.0,36.0,400.0,target_reduce_or_cap
P100-R,2025-01-13,MO2502-P-5000,buy,3,52.8,55.44,54.0,792.0,target_increase
P100-R,2025-01-14,MO2502-P-5000,sell,21,23.8,22.61,378.0,2499.0,contract_switch
P100-R,2025-01-14,MO2502-P-4950,buy,17,18.2,19.11,306.0,1547.0,new_contract
P100-R,2025-01-15,MO2502-P-4950,buy,7,18.4,19.32,126.0,644.0,target_increase
P100-R,2025-01-16,MO2502-P-4950,sell,2,16.6,15.770000000000001,36.0,166.0,target_reduce_or_cap
P100-R,2025-01-17,MO2502-P-4950,buy,2,13.8,14.49,36.0,138.0,target_increase
P100-R,2025-01-20,MO2502-P-4950,buy,4,8.8,9.24,72.0,176.00000000000003,target_increase
P100-R,2025-01-21,MO2502-P-4950,sell,2,6.4,6.08,36.0,64.00000000000001,target_reduce_or_cap
P100-R,2025-01-22,MO2502-P-4950,buy,3,7.0,7.35,54.0,105.0,target_increase
P100-R,2025-01-23,MO2502-P-4950,sell,29,6.6,6.27,522.0,957.0,contract_switch
P100-R,2025-01-23,MO2503-P-3900,buy,37,2.8,3.0,666.0,740.0,new_contract
P100-R,2025-01-24,MO2503-P-3900,buy,7,2.6,2.8000000000000003,126.0,140.0,target_increase
P100-R,2025-01-27,MO2503-P-3900,buy,7,3.0,3.2,126.0,140.0,target_increase
P100-R,2025-02-05,MO2503-P-3900,sell,1,2.0,1.8,18.0,20.0,target_reduce_or_cap
P100-R,2025-02-06,MO2503-P-3900,sell,3,1.6,1.4000000000000001,54.0,60.00000000000001,target_reduce_or_cap
P100-R,2025-02-07,MO2503-P-3900,buy,15,1.6,1.8,270.0,300.0,target_increase
P100-R,2025-02-10,MO2503-P-3900,buy,2,1.4,1.5999999999999999,36.0,40.0,target_increase
P100-R,2025-02-11,MO2503-P-3900,sell,6,1.4,1.2,108.0,120.00000000000001,target_reduce_or_cap
P100-R,2025-02-12,MO2503-P-3900,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P100-R,2025-02-13,MO2503-P-3900,buy,3,1.4,1.5999999999999999,54.0,60.00000000000001,target_increase
P100-R,2025-02-14,MO2503-P-3900,buy,5,1.6,1.8,90.0,100.0,target_increase
P100-R,2025-02-17,MO2503-P-3900,buy,12,1.4,1.5999999999999999,216.0,240.00000000000003,target_increase
P100-R,2025-02-18,MO2503-P-3900,sell,15,1.4,1.2,270.0,300.0,target_reduce_or_cap
P100-R,2025-02-19,MO2503-P-3900,buy,17,1.2,1.4,306.0,340.00000000000006,target_increase
P100-R,2025-02-20,MO2503-P-3900,sell,81,1.2,1.0,1458.0,1620.0,contract_switch
P100-R,2025-02-20,MO2504-P-5200,buy,25,13.0,13.65,450.0,1625.0,new_contract
P100-R,2025-02-21,MO2504-P-5200,buy,2,7.4,7.7700000000000005,36.0,74.00000000000001,target_increase
P100-R,2025-02-24,MO2504-P-5200,buy,5,8.2,8.61,90.0,204.99999999999997,target_increase
P100-R,2025-02-25,MO2504-P-5200,sell,8,7.8,7.41,144.0,312.0,target_reduce_or_cap
P100-R,2025-02-26,MO2504-P-5200,buy,4,5.8,6.09,72.0,115.99999999999999,target_increase
P100-R,2025-02-27,MO2504-P-5200,sell,1,6.0,5.7,18.0,30.000000000000004,target_reduce_or_cap
P100-R,2025-03-03,MO2504-P-5200,sell,3,11.2,10.639999999999999,54.0,167.99999999999997,target_reduce_or_cap
P100-R,2025-03-05,MO2504-P-5200,buy,1,6.2,6.51,18.0,31.000000000000007,target_increase
P100-R,2025-03-06,MO2504-P-5200,buy,2,4.6,4.83,36.0,46.0,target_increase
P100-R,2025-03-07,MO2504-P-5200,buy,6,5.0,5.25,108.0,150.0,target_increase
P100-R,2025-03-10,MO2504-P-5200,sell,12,4.6,4.369999999999999,216.0,276.0,target_reduce_or_cap
P100-R,2025-03-12,MO2504-P-5200,sell,2,3.4,3.1999999999999997,36.0,40.0,target_reduce_or_cap
P100-R,2025-03-13,MO2504-P-5200,buy,1,3.6,3.8000000000000003,18.0,20.0,target_increase
P100-R,2025-03-17,MO2504-P-5200,buy,3,2.4,2.6,54.0,60.00000000000001,target_increase
P100-R,2025-03-19,MO2504-P-5200,buy,2,3.0,3.2,36.0,40.0,target_increase
P100-R,2025-03-20,MO2504-P-5200,sell,25,2.8,2.5999999999999996,450.0,500.0,contract_switch
P100-R,2025-03-20,MO2505-P-5600,buy,13,25.0,26.25,234.0,1625.0,new_contract
P100-R,2025-03-21,MO2505-P-5600,buy,2,32.0,33.6,36.0,320.0,target_increase
P100-R,2025-03-24,MO2505-P-5600,sell,2,30.0,28.5,36.0,300.0,target_reduce_or_cap
P100-R,2025-03-25,MO2505-P-5600,sell,2,29.0,27.55,36.0,290.00000000000006,target_reduce_or_cap
P100-R,2025-03-26,MO2505-P-5600,buy,2,24.2,25.41,36.0,242.0,target_increase
P100-R,2025-03-27,MO2505-P-5600,buy,1,23.0,24.15,18.0,115.00000000000001,target_increase
P100-R,2025-03-31,MO2505-P-5600,sell,2,33.8,32.11,36.0,338.0,target_reduce_or_cap
P100-R,2025-04-01,MO2505-P-5600,buy,1,30.0,31.5,18.0,150.0,target_increase
P100-R,2025-04-02,MO2505-P-5600,sell,2,26.4,25.08,36.0,264.0,target_reduce_or_cap
P100-R,2025-04-03,MO2505-P-5600,buy,1,35.6,37.38,18.0,178.00000000000003,target_increase
P100-R,2025-04-07,MO2505-P-5600,buy,1,460.0,483.0,18.0,2300.0,target_increase
P100-R,2025-04-08,MO2505-P-5600,sell,13,366.6,348.27000000000004,234.0,23829.000000000004,contract_switch
P100-R,2025-04-09,MO2505-P-4900,buy,18,64.4,67.62,324.0,5796.000000000001,new_contract
P100-R,2025-04-11,MO2505-P-4900,buy,5,20.4,21.419999999999998,90.0,509.99999999999994,target_increase
P100-R,2025-04-15,MO2505-P-4900,buy,7,11.6,12.18,126.0,405.99999999999994,target_increase
P100-R,2025-04-16,MO2505-P-4900,sell,2,14.2,13.489999999999998,36.0,142.0,target_reduce_or_cap
P100-R,2025-04-17,MO2505-P-4900,buy,1,10.6,11.129999999999999,18.0,53.0,target_increase
P100-R,2025-04-18,MO2505-P-4900,buy,3,10.2,10.709999999999999,54.0,153.0,target_increase
P100-R,2025-04-22,MO2505-P-4900,sell,32,5.6,5.319999999999999,576.0,895.9999999999999,contract_switch
P100-R,2025-04-22,MO2506-P-3900,buy,36,5.8,6.09,648.0,1044.0,new_contract
P100-R,2025-04-23,MO2506-P-3900,buy,9,4.6,4.83,162.0,206.99999999999997,target_increase
P100-R,2025-04-24,MO2506-P-3900,sell,4,5.2,4.94,72.0,104.0,target_reduce_or_cap
P100-R,2025-04-25,MO2506-P-3900,buy,3,5.2,5.46,54.0,78.0,target_increase
P100-R,2025-04-28,MO2506-P-3900,buy,3,4.8,5.04,54.0,72.0,target_increase
P100-R,2025-04-29,MO2506-P-3900,sell,7,4.8,4.56,126.0,168.0,target_reduce_or_cap
P100-R,2025-04-30,MO2506-P-3900,buy,4,5.6,5.88,72.0,111.99999999999999,target_increase
P100-R,2025-05-06,MO2506-P-3900,sell,4,3.0,2.8,72.0,80.0,target_reduce_or_cap
P100-R,2025-05-07,MO2506-P-3900,buy,13,2.6,2.8000000000000003,234.0,260.0,target_increase
P100-R,2025-05-08,MO2506-P-3900,buy,1,2.4,2.6,18.0,20.0,target_increase
P100-R,2025-05-09,MO2506-P-3900,sell,4,2.6,2.4,72.0,80.0,target_reduce_or_cap
P100-R,2025-05-12,MO2506-P-3900,buy,2,2.2,2.4000000000000004,36.0,40.0,target_increase
P100-R,2025-05-14,MO2506-P-3900,sell,3,2.2,2.0,54.0,60.00000000000001,target_reduce_or_cap
P100-R,2025-05-15,MO2506-P-3900,buy,4,1.8,2.0,72.0,80.0,target_increase
P100-R,2025-05-19,MO2506-P-3900,buy,2,1.4,1.5999999999999999,36.0,40.0,target_increase
P100-R,2025-05-20,MO2506-P-3900,buy,7,1.2,1.4,126.0,140.0,target_increase
P100-R,2025-05-21,MO2506-P-3900,buy,12,1.0,1.2,216.0,240.00000000000003,target_increase
P100-R,2025-05-22,MO2506-P-3900,sell,74,1.4,1.2,1332.0,1480.0,contract_switch
P100-R,2025-05-22,MO2507-P-5200,buy,21,35.2,36.96,378.0,3696.000000000001,new_contract
P100-R,2025-05-23,MO2507-P-5200,sell,3,44.8,42.559999999999995,54.0,671.9999999999999,target_reduce_or_cap
P100-R,2025-05-26,MO2507-P-5200,sell,1,39.6,37.620000000000005,18.0,198.00000000000003,target_reduce_or_cap
P100-R,2025-05-27,MO2507-P-5200,buy,3,34.6,36.33,54.0,519.0,target_increase
P100-R,2025-05-29,MO2507-P-5200,sell,1,22.2,21.09,18.0,111.00000000000001,target_reduce_or_cap
P100-R,2025-05-30,MO2507-P-5200,buy,3,25.2,26.46,54.0,378.0,target_increase
P100-R,2025-06-03,MO2507-P-5200,buy,2,19.6,20.580000000000002,36.0,196.00000000000003,target_increase
P100-R,2025-06-04,MO2507-P-5200,sell,4,15.6,14.82,72.0,312.0,target_reduce_or_cap
P100-R,2025-06-05,MO2507-P-5200,buy,5,14.0,14.7,90.0,350.00000000000006,target_increase
P100-R,2025-06-06,MO2507-P-5200,sell,2,13.8,13.110000000000001,36.0,138.0,target_reduce_or_cap
P100-R,2025-06-10,MO2507-P-5200,buy,6,12.4,13.02,108.0,372.00000000000006,target_increase
P100-R,2025-06-11,MO2507-P-5200,sell,5,11.2,10.639999999999999,90.0,280.0,target_reduce_or_cap
P100-R,2025-06-12,MO2507-P-5200,buy,3,12.4,13.02,54.0,186.00000000000003,target_increase
P100-R,2025-06-13,MO2507-P-5200,buy,1,15.2,15.959999999999999,18.0,76.0,target_increase
P100-R,2025-06-16,MO2507-P-5200,buy,1,9.8,10.290000000000001,18.0,49.00000000000001,target_increase
P100-R,2025-06-17,MO2507-P-5200,buy,7,9.4,9.870000000000001,126.0,329.0,target_increase
P100-R,2025-06-18,MO2507-P-5200,buy,1,9.6,10.08,18.0,48.0,target_increase
